"sgb"	"genome_size"	"gene_count_k"	"Acetate utilization"	"Aerobe"	"Alkaline phosphatase"	"Anaerobe"	"Arginine dihydrolase"	"Bacillus or coccobacillus"	"Beta hemolysis"	"Bile-susceptible"	"Capnophilic"	"Casein hydrolysis"	"Catalase"	"Citrate"	"Coagulase production"	"Coccus"	"Coccus - clusters or groups predominate"	"Coccus - pairs or chains predominate"	"Colistin-Polymyxin susceptible"	"D-Mannitol"	"D-Mannose"	"D-Sorbitol"	"D-Xylose"	"DNase"	"Esculin hydrolysis"	"Facultative"	"Gas from glucose"	"Gelatin hydrolysis"	"Glucose fermenter"	"Glycerol"	"Gram negative"	"Gram positive"	"Growth at 42°C"	"Growth in 6.5% NaCl"	"Growth in KCN"	"Growth on MacConkey agar"	"Growth on ordinary blood agar"	"Hydrogen sulfide"	"Indole"	"L-Arabinose"	"L-Rhamnose"	"Lactose"	"Lipase"	"Lysine decarboxylase"	"Malonate"	"Maltose"	"Melibiose"	"Motile"	"Mucate utilization"	"Nitrate to nitrite"	"Nitrite to gas"	"ONPG (beta galactosidase)"	"Ornithine decarboxylase"	"Pyrrolidonyl-beta-naphthylamide"	"Raffinose"	"Salicin"	"Spore formation"	"Starch hydrolysis"	"Sucrose"	"Tartrate utilization"	"Trehalose"	"Urea hydrolysis"	"Voges Proskauer"	"Yellow pigment"
"GreatApes_cluster95_003604"	2951912	3.014	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	1	0	1	0	0	0	1	0	0	1	1	0	0	0	1	0	0	1	0	1	0	0	1	1	0	1	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0
"GreatApes_cluster95_003615"	3248102	2.817	0	0	0	1	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	1	0	1	0	1	0	1	1	0	1	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
"GreatApes_cluster95_003620"	1525766	1.653	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"GreatApes_cluster95_003621"	1908540	1.999	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"GreatApes_cluster95_003622"	2261710	2.042	0	0	0	1	1	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"GreatApes_cluster95_003623"	2503745	1.906	0	0	1	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	1	0	1	0	1	0	0	0	1	0	1	1	1	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	1	0	1	0	0	0
"GreatApes_cluster95_003624"	2022432	1.816	0	0	1	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"GreatApes_cluster95_003634"	1791249	1.587	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"GreatApes_cluster95_003635"	2401350	1.963	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	0	0
"GreatApes_cluster95_003636"	1917550	1.68	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
"GreatApes_cluster95_003637"	2626286	2.18	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
"GreatApes_cluster95_003638"	1903377	1.594	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
"GreatApes_cluster95_003639"	1699254	1.518	0	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
"GreatApes_cluster95_003641"	1983592	1.781	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
"GreatApes_cluster95_003650"	1312255	1.161	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
"GreatApes_cluster95_003660"	2341182	2.039	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	1	0	1	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0
"GreatApes_cluster95_003663"	1469154	1.571	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"GreatApes_cluster95_003664"	2342158	2.311	0	0	0	1	0	1	0	0	1	0	0	1	1	1	0	0	0	0	1	0	1	0	1	1	0	0	1	0	0	1	1	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	1	1	1	0	0	1	1	1	0	0	0
"GreatApes_cluster95_003665"	1829767	1.865	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
"GreatApes_cluster95_003674"	2464137	2.239	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	1	0	0	1	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0
"GreatApes_cluster95_003689"	4284209	3.829	0	0	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	1	0	1	0	1	0	0	0	1	1	0	1	1	1	0	0	0	1	1	0	0	0	0	1	0	1	1	0	0	1	1	0	0	0	0	0
"GreatApes_cluster95_003690"	1204153	1.071	0	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
"GreatApes_cluster95_003691"	2770341	2.33	0	0	1	1	0	1	0	1	0	0	0	1	0	0	0	0	1	0	1	0	1	0	1	0	0	0	1	0	1	0	1	0	0	0	1	1	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0
"GreatApes_cluster95_003692"	1600138	1.363	0	0	1	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	0	1	0	0	0	0	0	0
"GreatApes_cluster95_003693"	1357544	1.304	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"GreatApes_cluster95_003698"	1812987	1.499	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
"GreatApes_cluster95_003700"	2921355	2.447	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0	1	0	1	0	1	0	0	0	1	1	1	0	1	1	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	0	0
"GreatApes_cluster95_003701"	1068747	0.96	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"GreatApes_cluster95_003702"	1229072	1.091	0	0	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
"GreatApes_cluster95_003703"	1764849	1.888	0	0	0	1	1	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	1	0	0	0	0
"GreatApes_cluster95_003705"	1833007	1.548	0	0	0	1	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0
"GreatApes_cluster95_003706"	3921128	3.262	0	0	1	1	0	1	0	1	0	0	0	1	0	0	0	0	1	0	1	0	1	0	1	0	0	1	1	0	1	0	1	0	0	0	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	0	0
"GreatApes_cluster95_003707"	1403319	1.262	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
"GreatApes_cluster95_003708"	2669375	2.201	0	0	1	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	0	1	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0
"GreatApes_cluster95_003709"	1586548	1.326	0	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
"GreatApes_cluster95_003714"	2572122	2.006	0	0	1	1	1	1	0	1	0	0	0	1	0	0	0	0	1	0	1	0	1	0	1	0	0	1	1	0	1	0	1	0	0	0	1	0	1	1	1	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0
"GreatApes_cluster95_003718"	1796761	1.601	0	0	1	1	1	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0
"GreatApes_cluster95_003719"	1653722	1.617	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"GreatApes_cluster95_003720"	1134458	1.04	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"GreatApes_cluster95_003725"	2254384	2.022	0	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
"GreatApes_cluster95_003732"	1766125	1.607	0	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0
"GreatApes_cluster95_003733"	2199637	2.064	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"GreatApes_cluster95_003734"	2383195	2.225	0	0	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
"GreatApes_cluster95_003735"	2119133	1.997	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
"GreatApes_cluster95_003736"	2512091	2.258	0	0	1	1	1	1	0	0	0	0	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	1	0	0	0	1	1	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	0	1	0	1	1	0	0
"GreatApes_cluster95_003737"	3286560	2.476	0	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	1	0	1	0	1	0	0	0	1	0	0	1	1	1	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	0	0
"GreatApes_cluster95_003738"	2613264	2.437	0	0	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
"GreatApes_cluster95_003739"	2502345	2.214	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0
"GreatApes_cluster95_003740"	2785287	2.519	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
"GreatApes_cluster95_003745"	1582328	1.339	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
"GreatApes_cluster95_003748"	2403450	2.029	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
"GreatApes_cluster95_003765"	3329758	2.85	0	0	1	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"GreatApes_cluster95_003770"	1412756	1.465	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"GreatApes_cluster95_003783"	1547635	1.427	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
"GreatApes_cluster95_003797"	2335983	1.976	0	0	1	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0
"GreatApes_cluster95_003801"	1644569	1.402	0	0	1	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0
"GreatApes_cluster95_003802"	2253415	2.087	0	0	0	1	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
"GreatApes_cluster95_003804"	1945687	1.813	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"GreatApes_cluster95_003813"	1471090	1.518	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
"GreatApes_cluster95_003818"	2319889	2.17	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
"GreatApes_cluster95_003823"	2802538	2.232	1	0	1	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	1	1	0	1	0	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
"GreatApes_cluster95_003838"	2282717	1.974	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
"GreatApes_cluster95_003840"	2581722	2.228	0	0	1	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	1	0	0	0	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	1	1	0	0	0	0
"GreatApes_cluster95_003842"	2256252	2.086	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	1	0	1	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
"GreatApes_cluster95_003843"	3480634	2.694	0	0	1	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	1	0	1	0	0	0	1	0	0	1	1	1	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0
"GreatApes_cluster95_003855"	1915982	1.589	0	0	1	1	1	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0
"GreatApes_cluster95_003856"	1152697	1.051	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"GreatApes_cluster95_003857"	2127033	2.332	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
"GreatApes_cluster95_003858"	1825261	1.527	0	0	0	1	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
"GreatApes_cluster95_003859"	1358953	1.27	0	0	1	1	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
"GreatApes_cluster95_003860"	1648580	1.395	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
"GreatApes_cluster95_003861"	1615150	1.34	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
"GreatApes_cluster95_003865"	1856266	1.636	0	0	0	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"GreatApes_cluster95_003873"	2824206	2.148	0	0	1	1	0	1	0	1	0	0	0	1	0	0	0	0	1	0	1	0	1	1	1	0	0	0	1	0	1	0	1	0	0	0	1	0	0	1	1	1	0	0	0	1	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0
"GreatApes_cluster95_003875"	2885900	2.419	0	0	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	1	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0
"GreatApes_cluster95_003886"	2402646	1.995	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
"GreatApes_cluster95_003890"	1780086	1.622	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"GreatApes_cluster95_003908"	1241260	1.175	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
"GreatApes_cluster95_003909"	2287880	2.122	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	0	0
"GreatApes_cluster95_003913"	2033779	1.757	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
"GreatApes_cluster95_003914"	2428881	2.158	0	0	0	1	0	1	0	0	0	0	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	1	0	0	0	1	1	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	1	1	1	0	0	1	0	1	1	0	0
"GreatApes_cluster95_003921"	2317729	1.899	0	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	1	0	1	0	1	0	0	0	1	1	0	1	1	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	0	0
"GreatApes_cluster95_003922"	2075903	2.255	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	1	0	0	0	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0
"GreatApes_cluster95_003926"	2361129	2.212	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	1	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
"GreatApes_cluster95_003928"	2817008	2.406	0	0	1	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	1	0	0	0	1	1	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0
"GreatApes_cluster95_003939"	1670315	1.633	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
"GreatApes_cluster95_003940"	1888221	1.632	0	0	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
"GreatApes_cluster95_003951"	1776557	1.651	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
"GreatApes_cluster95_003960"	2428128	2.392	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
