"mod"	"comp"	"n"	"n_sig"	"p"	"est"	"mean_sig_est"	"q"	"V2"
"path:map04936"	"hdi_diff"	105	1	0.99682036071231	0.170554979456503	0.0445326368908041	1	"Alcoholic liver disease"
"path:map04940"	"human"	25	1	0.864168047531834	0.501272335722887	-0.0440086779303766	1	"Type I diabetes mellitus"
"path:map04940"	"hdi_diff"	25	1	0.745149044842589	0.741502628488352	0.0517560861705273	1	"Type I diabetes mellitus"
"path:map04950"	"human"	26	0	1	0	0	1	"Maturity onset diabetes of the young"
"path:map04950"	"hdi_diff"	26	0	1	0	0	1	"Maturity onset diabetes of the young"
"path:map04960"	"human"	26	0	1	0	-0.0718425276619391	1	"Aldosterone-regulated sodium reabsorption"
"path:map04960"	"hdi_diff"	26	0	1	0	0.099387777302724	1	"Aldosterone-regulated sodium reabsorption"
"path:map04961"	"human"	33	0	1	0	-0.056603203612437	1	"Endocrine and other factor-regulated calcium reabsorption"
"path:map04961"	"hdi_diff"	33	0	1	0	0.0783055215112371	1	"Endocrine and other factor-regulated calcium reabsorption"
"path:map04962"	"human"	33	0	1	0	-0.0536855431104165	1	"Vasopressin-regulated water reabsorption"
"path:map04962"	"hdi_diff"	33	1	0.835497829636734	0.555941220665422	0.104996675627951	1	"Vasopressin-regulated water reabsorption"
"path:map04964"	"human"	14	1	0.672968229975491	0.925786822537406	0.0238256031472004	1	"Proximal tubule bicarbonate reclamation"
"path:map04964"	"hdi_diff"	14	1	0.534849052142472	1.36951584704349	0.295928019861392	1	"Proximal tubule bicarbonate reclamation"
"path:map04966"	"human"	17	0	1	0	0	1	"Collecting duct acid secretion"
"path:map04966"	"hdi_diff"	17	0	1	0	0	1	"Collecting duct acid secretion"
"path:map04970"	"human"	64	1	0.99399216154562	0.190636588484359	-0.0264245309020771	1	"Salivary secretion"
"path:map04970"	"hdi_diff"	64	0	1	0	0.0391133084083005	1	"Salivary secretion"
"path:map04971"	"human"	50	0	1	0	-0.0373581143842084	1	"Gastric acid secretion"
"path:map04971"	"hdi_diff"	50	0	1	0	0.0516816441974165	1	"Gastric acid secretion"
"path:map04972"	"human"	69	1	0.995973421990602	0.17658176945879	-0.0245097098222164	1	"Pancreatic secretion"
"path:map04972"	"hdi_diff"	69	0	1	0	0.036279010697554	1	"Pancreatic secretion"
"path:map04973"	"human"	22	2	0.51157102234575	1.20376874922025	-0.142804038728658	1	"Carbohydrate digestion and absorption"
"path:map04973"	"hdi_diff"	22	0	1	0	0.172003259573534	1	"Carbohydrate digestion and absorption"
"path:map04974"	"human"	66	1	0.994880710918664	0.1847551894175	0.0987631474185345	1	"Protein digestion and absorption"
"path:map04974"	"hdi_diff"	66	0	1	0	0.0653337850246955	1	"Protein digestion and absorption"
"path:map04975"	"human"	28	0	1	0	-0.0084935335459322	1	"Fat digestion and absorption"
"path:map04975"	"hdi_diff"	28	1	0.78372792048696	0.659030781048375	0.0206657558414113	1	"Fat digestion and absorption"
"path:map04976"	"human"	62	1	0.992949479823184	0.196903649706948	-0.068858928794752	1	"Bile secretion"
"path:map04976"	"hdi_diff"	62	2	0.849021179216209	0.592753060624182	0.0883238582337889	1	"Bile secretion"
"path:map04977"	"human"	23	0	1	0	0	1	"Vitamin digestion and absorption"
"path:map04977"	"hdi_diff"	23	0	1	0	0	1	"Vitamin digestion and absorption"
"path:map04978"	"human"	36	0	1	0	-0.0534854581206318	1	"Mineral absorption"
"path:map04978"	"hdi_diff"	36	0	1	0	0.0702771669686702	1	"Mineral absorption"
"path:map04979"	"human"	50	0	1	0	0.00495145819842161	1	"Cholesterol metabolism"
"path:map04979"	"hdi_diff"	50	1	0.93514035931587	0.362817824800777	0.015322030554195	1	"Cholesterol metabolism"
"path:map05012"	"human"	209	4	0.999944148619926	0.233285943773049	-0.0447668529640836	1	"Parkinson disease"
"path:map05012"	"hdi_diff"	209	4	0.996300903362122	0.345411066001085	0.00619858835644959	1	"Parkinson disease"
"path:map05016"	"human"	229	4	0.999985502188529	0.212367837996456	-0.0608971584639921	1	"Huntington disease"
"path:map05016"	"hdi_diff"	229	1	0.999996539606877	0.0774209745319242	0.00837670891735359	1	"Huntington disease"
"path:map05017"	"human"	116	3	0.994670165671266	0.318498079260958	-0.123113067912226	1	"Spinocerebellar ataxia"
"path:map05017"	"hdi_diff"	116	0	1	0	0.0175960307928745	1	"Spinocerebellar ataxia"
"path:map05020"	"human"	209	2	0.999999017807783	0.115388743431842	-0.0438109737519652	1	"Prion disease"
"path:map05020"	"hdi_diff"	209	1	0.999989574975967	0.0849376226190376	-0.0101902867200293	1	"Prion disease"
"path:map05030"	"human"	39	2	0.811620220119144	0.650205087982206	-0.246600966150032	1	"Cocaine addiction"
"path:map05030"	"hdi_diff"	39	2	0.621615956713206	0.962139479203964	0.184029873396797	1	"Cocaine addiction"
"path:map05031"	"human"	46	2	0.877560648523962	0.546654116755281	-0.209074732170679	1	"Amphetamine addiction"
"path:map05031"	"hdi_diff"	46	2	0.710213507748718	0.808838502292173	0.156025327445111	1	"Amphetamine addiction"
"path:map05032"	"human"	64	0	1	0	0	1	"Morphine addiction"
"path:map05032"	"hdi_diff"	64	0	1	0	0	1	"Morphine addiction"
"path:map05033"	"human"	27	0	1	0	0	1	"Nicotine addiction"
"path:map05033"	"hdi_diff"	27	0	1	0	0	1	"Nicotine addiction"
"path:map05034"	"human"	86	3	0.965343673887134	0.434169760496751	-0.0121404383313954	1	"Alcoholism"
"path:map05034"	"hdi_diff"	86	3	0.842582480883471	0.642605495903827	0.013445733373326	1	"Alcoholism"
"path:map05100"	"human"	76	2	0.983135919929717	0.324609439100005	0.0725758869876908	1	"Bacterial invasion of epithelial cells"
"path:map05100"	"hdi_diff"	76	2	0.917563632335212	0.480342265048225	0.0711856091063698	1	"Bacterial invasion of epithelial cells"
"path:map05110"	"human"	49	2	0.898684893512829	0.511697771758544	-0.0186855020905724	1	"Vibrio cholerae infection"
"path:map05110"	"hdi_diff"	49	2	0.742523660138556	0.757116044013653	0.1737716072789	1	"Vibrio cholerae infection"
"path:map05111"	"human"	106	13	0.0620937548138234	1.68691749529951	0.403483025248859	1	"Biofilm formation - Vibrio cholerae"
"path:map05111"	"hdi_diff"	106	10	0.0557257004863191	1.86059884006168	0.0703803270327418	1	"Biofilm formation - Vibrio cholerae"
"path:map05120"	"human"	91	4	0.925700717327959	0.552490338078967	0.0689051466238512	1	"Epithelial cell signaling in Helicobacter pylori infection"
"path:map05120"	"hdi_diff"	91	2	0.957970249505804	0.399138655321921	-0.0523057831353876	1	"Epithelial cell signaling in Helicobacter pylori infection"
"path:map05130"	"human"	152	2	0.999928877579207	0.159624297383528	-0.0299686813449702	1	"Pathogenic Escherichia coli infection"
"path:map05130"	"hdi_diff"	152	3	0.988883640486736	0.356990980100987	0.0424153671955866	1	"Pathogenic Escherichia coli infection"
"path:map05131"	"human"	205	5	0.999669927169914	0.29911355877009	0.0359009880128886	1	"Shigellosis"
"path:map05131"	"hdi_diff"	205	3	0.998964445192289	0.262745603453633	-0.000596737696000488	1	"Shigellosis"
"path:map05132"	"human"	217	1	0.999999972148883	0.0552659973305935	0.010866979646576	1	"Salmonella infection"
"path:map05132"	"hdi_diff"	217	2	0.999910790931181	0.16436274675347	0.02763458598562	1	"Salmonella infection"
"path:map05133"	"human"	79	3	0.947588609982966	0.474299457044891	0.340139692895582	1	"Pertussis"
"path:map05133"	"hdi_diff"	79	0	1	0	-0.0343881999302171	1	"Pertussis"
"path:map05134"	"human"	69	5	0.618157099144131	0.940138138312351	0.186348660150201	1	"Legionellosis"
"path:map05134"	"hdi_diff"	69	4	0.503612491326423	1.09568365221954	-0.0307844635721135	1	"Legionellosis"
"path:map05135"	"human"	122	0	1	0	0.0164421267080222	1	"Yersinia infection"
"path:map05135"	"hdi_diff"	122	1	0.998749727494308	0.146489403621692	0.0152852068444241	1	"Yersinia infection"
"path:map05140"	"human"	59	1	0.991036762899647	0.20711462997706	-0.0879334318253744	1	"Leishmaniasis"
"path:map05140"	"hdi_diff"	59	0	1	0	0.0310729109003722	1	"Leishmaniasis"
"path:map05142"	"human"	85	0	1	0	0.0253210783953369	1	"Chagas disease"
"path:map05142"	"hdi_diff"	85	0	1	0	0.0177702246828135	1	"Chagas disease"
"path:map05143"	"human"	41	1	0.962185431830636	0.30054467639885	0.0923259167528517	1	"African trypanosomiasis"
"path:map05143"	"hdi_diff"	41	1	0.893831489396514	0.444615999123714	-0.158027828814211	1	"African trypanosomiasis"
"path:map05144"	"human"	67	0	1	0	0	1	"Malaria"
"path:map05144"	"hdi_diff"	67	0	1	0	0	1	"Malaria"
"path:map05145"	"human"	95	0	1	0	0.0111669544779996	1	"Toxoplasmosis"
"path:map05145"	"hdi_diff"	95	0	1	0	0.00316293498912592	1	"Toxoplasmosis"
"path:map05146"	"human"	87	1	0.999047145988183	0.139516185996301	-0.00618007812996765	1	"Amoebiasis"
"path:map05146"	"hdi_diff"	87	1	0.991463237934175	0.206406341267069	0.0860055726647553	1	"Amoebiasis"
"path:map05150"	"human"	74	3	0.930058714900402	0.507835065216909	0.057137474223371	1	"Staphylococcus aureus infection"
"path:map05150"	"hdi_diff"	74	5	0.35824126190739	1.29095203126559	0.0928491489072021	1	"Staphylococcus aureus infection"
"path:map05152"	"human"	131	1	0.999972004813457	0.0921220871544232	0.0213183039386951	1	"Tuberculosis"
"path:map05152"	"hdi_diff"	131	1	0.999237425016741	0.136296463469001	0.0455083574518254	1	"Tuberculosis"
"path:map05160"	"human"	112	2	0.998669951341535	0.218040361062742	0.0475980004766242	1	"Hepatitis C"
"path:map05160"	"hdi_diff"	112	1	0.997834823946952	0.159752896130772	-0.0489931602232559	1	"Hepatitis C"
"path:map05161"	"human"	132	2	0.999689222481473	0.184338822628631	0.03295293062897	1	"Hepatitis B"
"path:map05161"	"hdi_diff"	132	1	0.999278195283166	0.135249654108569	-0.0380784475434272	1	"Hepatitis B"
"path:map05162"	"human"	117	1	0.999913936488675	0.103302566613688	-0.0320151669185954	1	"Measles"
"path:map05162"	"hdi_diff"	117	0	1	0	0.00387339129887595	1	"Measles"
"path:map05163"	"human"	192	0	1	0	0.0055253160177602	1	"Human cytomegalovirus infection"
"path:map05163"	"hdi_diff"	192	0	1	0	0.00156499387482793	1	"Human cytomegalovirus infection"
"path:map05164"	"human"	128	1	0.999964385922519	0.0943109253171219	-0.00702508348952682	1	"Influenza A"
"path:map05164"	"hdi_diff"	128	0	1	0	0.0135215529706488	1	"Influenza A"
"path:map05165"	"human"	231	1	0.999999990982182	0.051869880049571	-0.0193861951165059	1	"Human papillomavirus infection"
"path:map05165"	"hdi_diff"	231	0	1	0	0.0100148738438077	1	"Human papillomavirus infection"
"path:map05166"	"human"	191	1	0.999999774256817	0.0628402957335048	-0.0281918184200545	1	"Human T-cell leukemia virus 1 infection"
"path:map05166"	"hdi_diff"	191	1	0.999971893848512	0.0929948371750845	0.00967128295958559	1	"Human T-cell leukemia virus 1 infection"
"path:map05167"	"human"	169	1	0.999998676213008	0.0711475604799597	-0.021497917036942	1	"Kaposi sarcoma-associated herpesvirus infection"
"path:map05167"	"hdi_diff"	169	0	1	0	0.0135699959601865	1	"Kaposi sarcoma-associated herpesvirus infection"
"path:map05168"	"human"	148	1	0.999992847518881	0.0813977403867083	-0.0110467233622675	1	"Herpes simplex virus 1 infection"
"path:map05168"	"hdi_diff"	148	0	1	0	0.015942575920204	1	"Herpes simplex virus 1 infection"
"path:map05169"	"human"	172	0	1	0	0.0061677946244765	1	"Epstein-Barr virus infection"
"path:map05169"	"hdi_diff"	172	0	1	0	0.00174696990678466	1	"Epstein-Barr virus infection"
"path:map05170"	"human"	163	1	0.99999785608376	0.0738049146884482	0.0343152403989744	1	"Human immunodeficiency virus 1 infection"
"path:map05170"	"hdi_diff"	163	0	1	0	0.00724546543125666	1	"Human immunodeficiency virus 1 infection"
"path:map05171"	"human"	220	25	0.0314260498237039	1.55000669392097	-0.571468101389156	1	"Coronavirus disease - COVID-19"
"path:map05171"	"hdi_diff"	220	0	1	0	0.115398635890348	1	"Coronavirus disease - COVID-19"
"path:map05202"	"human"	162	0	1	0	0	1	"Transcriptional misregulation in cancer"
"path:map05202"	"hdi_diff"	162	0	1	0	0	1	"Transcriptional misregulation in cancer"
"path:map05203"	"human"	174	2	0.999986215140211	0.13907671477101	-0.0589726558824085	1	"Viral carcinogenesis"
"path:map05203"	"hdi_diff"	174	0	1	0	0.00583098790005897	1	"Viral carcinogenesis"
"path:map05204"	"human"	29	1	0.901326570031102	0.429565892553089	0.141763622690502	1	"Chemical carcinogenesis - DNA adducts"
"path:map05204"	"hdi_diff"	29	1	0.795244014682487	0.635467407693916	0.00875439868457052	1	"Chemical carcinogenesis - DNA adducts"
"path:map05205"	"human"	165	1	0.999998174352311	0.0728975174860868	0.0458663325871996	1	"Proteoglycans in cancer"
"path:map05205"	"hdi_diff"	165	1	0.999882400852027	0.107867986525945	-0.00303199437719715	1	"Proteoglycans in cancer"
"path:map05206"	"human"	245	1	0.999999997082048	0.0488635868447007	0.012565241339847	1	"MicroRNAs in cancer"
"path:map05206"	"hdi_diff"	245	0	1	0	0.00397219257839053	1	"MicroRNAs in cancer"
"path:map05207"	"human"	129	0	1	0	0.0116329147941084	1	"Chemical carcinogenesis - receptor activation"
"path:map05207"	"hdi_diff"	129	1	0.999148851505781	0.138438041876764	0.00225117338284034	1	"Chemical carcinogenesis - receptor activation"
"path:map05208"	"human"	175	3	0.999900078336049	0.208721011154453	0.032956491655526	1	"Chemical carcinogenesis - reactive oxygen species"
"path:map05208"	"hdi_diff"	175	3	0.99595664124767	0.30895859944615	-0.031016898552855	1	"Chemical carcinogenesis - reactive oxygen species"
"path:map05210"	"human"	72	1	0.99683298734712	0.169099055862042	0.133808620260572	1	"Colorectal cancer"
"path:map05210"	"hdi_diff"	72	1	0.98056947205012	0.250168420012598	-0.0794493495611403	1	"Colorectal cancer"
"path:map05211"	"human"	56	1	0.988605485159335	0.218439524643753	0.153843608319137	1	"Renal cell carcinoma"
"path:map05211"	"hdi_diff"	56	1	0.953307125729044	0.323157906436423	-0.100479024782488	1	"Renal cell carcinoma"
"path:map05212"	"human"	63	1	0.993491657300685	0.193719578714304	0.136085079100814	1	"Pancreatic cancer"
"path:map05212"	"hdi_diff"	63	1	0.968180326928247	0.286589640573472	-0.095568761783636	1	"Pancreatic cancer"
"path:map05213"	"human"	45	1	0.972535810567729	0.27317635747137	0.190519110741139	1	"Endometrial cancer"
"path:map05213"	"hdi_diff"	45	1	0.914712618452932	0.404130102297344	-0.13379626649709	1	"Endometrial cancer"
"path:map05214"	"human"	54	1	0.986628625666149	0.226701704847719	0.158765925617616	1	"Glioma"
"path:map05214"	"hdi_diff"	54	1	0.947901035948716	0.335380159264161	-0.111496888747575	1	"Glioma"
"path:map05215"	"human"	81	1	0.998459314059374	0.150018113709515	0.105734219973523	1	"Prostate cancer"
"path:map05215"	"hdi_diff"	81	1	0.988136968194577	0.221941897666712	-0.0741020795074043	1	"Prostate cancer"
"path:map05216"	"human"	34	1	0.933829224320336	0.364403837696266	0.252157646569155	1	"Thyroid cancer"
"path:map05216"	"hdi_diff"	34	1	0.844258986885771	0.539072083560706	-0.177083293893208	1	"Thyroid cancer"
"path:map05217"	"human"	48	0	1	0	0	1	"Basal cell carcinoma"
"path:map05217"	"hdi_diff"	48	0	1	0	0	1	"Basal cell carcinoma"
"path:map05218"	"human"	50	1	0.981587216615034	0.245249434577442	0.171467199667025	1	"Melanoma"
"path:map05218"	"hdi_diff"	50	1	0.93514035931587	0.362817824800777	-0.120416639847381	1	"Melanoma"
"path:map05219"	"human"	38	1	0.951936705493236	0.324954203811939	0.231559176288791	1	"Bladder cancer"
"path:map05219"	"hdi_diff"	38	1	0.874882265179606	0.480724930184212	-0.144448854065702	1	"Bladder cancer"
"path:map05220"	"human"	63	2	0.959334476218087	0.394004991853671	0.151953565284414	1	"Chronic myeloid leukemia"
"path:map05220"	"hdi_diff"	63	1	0.968180326928247	0.286589640573472	-0.089735338181571	1	"Chronic myeloid leukemia"
"path:map05221"	"human"	57	1	0.989481504971357	0.214529740853566	0.15040982426932	1	"Acute myeloid leukemia"
"path:map05221"	"hdi_diff"	57	1	0.95579616692047	0.317374157487343	-0.105628631445071	1	"Acute myeloid leukemia"
"path:map05222"	"human"	74	0	1	0	0.0212695606530024	1	"Small cell lung cancer"
"path:map05222"	"hdi_diff"	74	0	1	0	0.00927616615178999	1	"Small cell lung cancer"
"path:map05223"	"human"	60	1	0.991725945148939	0.203595592613227	0.142889333055854	1	"Non-small cell lung cancer"
"path:map05223"	"hdi_diff"	60	1	0.962495607124361	0.301199251630515	-0.100347199872818	1	"Non-small cell lung cancer"
"path:map05224"	"human"	105	1	0.999774754671564	0.115280930634085	0.0816510474604882	1	"Breast cancer"
"path:map05224"	"hdi_diff"	105	1	0.99682036071231	0.170554979456503	-0.0573412570701815	1	"Breast cancer"
"path:map05225"	"human"	116	1	0.999906750475119	0.104205284352253	0.0995492387648446	1	"Hepatocellular carcinoma"
"path:map05225"	"hdi_diff"	116	1	0.998261761486741	0.154170697628935	-0.0685768140877145	1	"Hepatocellular carcinoma"
"path:map05226"	"human"	108	1	0.999822901106888	0.112034459414528	0.079382962808808	1	"Gastric cancer"
"path:map05226"	"hdi_diff"	108	1	0.997303119856671	0.165752452308935	-0.0557484443737877	1	"Gastric cancer"
"path:map05230"	"human"	49	4	0.524472347952722	1.07001154545989	0.0331231371077549	1	"Central carbon metabolism in cancer"
"path:map05230"	"hdi_diff"	49	1	0.931489284355645	0.370391752811928	0.0770495980790442	1	"Central carbon metabolism in cancer"
"path:map05231"	"human"	61	1	0.992362161214379	0.200193855462088	-0.020643548594485	1	"Choline metabolism in cancer"
"path:map05231"	"hdi_diff"	61	0	1	0	0.0125491595180111	1	"Choline metabolism in cancer"
"path:map05235"	"human"	73	0	1	0	0	1	"PD-L1 expression and PD-1 checkpoint pathway in cancer"
"path:map05235"	"hdi_diff"	73	0	1	0	0	1	"PD-L1 expression and PD-1 checkpoint pathway in cancer"
"path:map05310"	"human"	20	0	1	0	0	1	"Asthma"
"path:map05310"	"hdi_diff"	20	0	1	0	0	1	"Asthma"
"path:map05320"	"human"	25	0	1	0	0	1	"Autoimmune thyroid disease"
"path:map05320"	"hdi_diff"	25	0	1	0	0	1	"Autoimmune thyroid disease"
"path:map05321"	"human"	54	0	1	0	0	1	"Inflammatory bowel disease"
"path:map05321"	"hdi_diff"	54	0	1	0	0	1	"Inflammatory bowel disease"
"path:map05322"	"human"	45	0	1	0	0.0427385209040588	1	"Systemic lupus erythematosus"
"path:map05322"	"hdi_diff"	45	0	1	0	0.0107146592431209	1	"Systemic lupus erythematosus"
"path:map05323"	"human"	67	1	0.995274440576466	0.181948156963606	-0.0402837510637922	1	"Rheumatoid arthritis"
"path:map05323"	"hdi_diff"	67	1	0.974443558918334	0.269176141534907	0.0489499851449511	1	"Rheumatoid arthritis"
"path:map05330"	"human"	22	0	1	0	0	1	"Allograft rejection"
"path:map05330"	"hdi_diff"	22	0	1	0	0	1	"Allograft rejection"
"path:map05332"	"human"	22	0	1	0	0	1	"Graft-versus-host disease"
"path:map05332"	"hdi_diff"	22	0	1	0	0	1	"Graft-versus-host disease"
"path:map05340"	"human"	37	0	1	0	0.00288716835201447	1	"Primary immunodeficiency"
"path:map05340"	"hdi_diff"	37	0	1	0	0.00185297064531604	1	"Primary immunodeficiency"
"path:map05410"	"human"	79	1	0.9981917214542	0.153877794076897	0.0233760411771576	1	"Hypertrophic cardiomyopathy"
"path:map05410"	"hdi_diff"	79	0	1	0	0.0644884437488987	1	"Hypertrophic cardiomyopathy"
"path:map05412"	"human"	68	0	1	0	0	1	"Arrhythmogenic right ventricular cardiomyopathy"
"path:map05412"	"hdi_diff"	68	0	1	0	0	1	"Arrhythmogenic right ventricular cardiomyopathy"
"path:map05414"	"human"	87	1	0.999047145988183	0.139516185996301	-0.0210637754557103	1	"Dilated cardiomyopathy"
"path:map05414"	"hdi_diff"	87	0	1	0	0.00939663176111643	1	"Dilated cardiomyopathy"
"path:map05415"	"human"	160	1	0.999997271755152	0.0752088284133295	0.0132990835406305	1	"Diabetic cardiomyopathy"
"path:map05415"	"hdi_diff"	160	3	0.992150958386647	0.338687885450918	-0.000801888064880075	1	"Diabetic cardiomyopathy"
"path:map05416"	"human"	39	0	1	0	0.0272015557797425	1	"Viral myocarditis"
"path:map05416"	"hdi_diff"	39	0	1	0	0.00770458522992211	1	"Viral myocarditis"
"path:map05417"	"human"	159	2	0.999957723297634	0.152461797459424	0.00350279080507807	1	"Lipid and atherosclerosis"
"path:map05417"	"hdi_diff"	159	0	1	0	0.0145752304117687	1	"Lipid and atherosclerosis"
